id;address;region;latitude;longitude
1299;terrazza della Repubblica 7;Tuscany;43.8818312;10.2341876
1300;piazza Duca d'Aosta 9;Lombardy;45.4857975;9.2019675
1301;piazza Alvar Aalto 9N02;Lombardy;45.4821961;9.1932374
1302;via Antonio Gramsci 201;Umbria;43.1049127;12.2913
1303;Galleria Vittorio Emanuele II;Lombardy;45.4656114;9.1900265
1304;via Valle 1;Veneto;45.4254276;10.8240713
1305;via Cinque Giornate 72;Lombardy;45.8385731;9.0728803
1306;salita de' Crescenzi 31;Lazio;41.8990297;12.4762368
1307;SS 93, km 56,300;Basilicata;41.0477;15.7891
1308;Regione Mandoletta 81;Piedmont;45.0947317;8.4412497
1309;via Angarano 7;Veneto;45.767498;11.7305439
1310;Località Certosa 29;Trentino – Alto Adige/Südtirol;46.644;10.4633
1311;piazza del Collegio 8;Tuscany;43.8783553;11.0939015
1312;via Ratti 54;Lombardy;45.5368117;9.4069668
1313;via Leandro Alberti 34/2c;Emilia-Romagna;44.4851489;11.366599
1314;piazza del Teatro di Pompeo 18;Lazio;41.8961938;12.4729013
1315;via Mario Capuani 47;Abruzzo;42.6603438;13.7011141
1316;piazza Grande 26;Tuscany;43.4647154;11.8842838
1317;Via Solferino 48;Lombardy;45.4789923;9.1885992
1318;via Silvio Pellico 19;Lombardy;44.931549;9.0153665
1319;riviera Silvio Trentin 8;Veneto;45.4342522;12.1305054
1320;via Montepirolo 7, località San Patrignano;Emilia-Romagna;43.9691;12.6005
1321;via Maggiore 87;Emilia-Romagna;44.4207424;12.1916562
1322;via Cividale 38;Friuli – Venezia Giulia;46.0165543;13.3365286
1323;strada esterna vicinale della Rocca 2;Umbria;42.98465;12.4176
1324;via di Ripetta 162;Lazio;41.9067288;12.4757499
1325;viale Amerigo Vespucci 32;Tuscany;44.0371121;10.0341437
1326;lungomare Gramsci snc;Marche;43.1778;13.7941
1327;Località Cini 29;Lombardy;46.0251;9.0912
1328;via dei Fossi 4;Piedmont;44.7849876;7.3758945
1329;via San Giuseppe 736, frazione San Rocco;Emilia-Romagna;43.8788338;12.6777368
1330;via Teatro Massimo 29;Sicily;37.5040234;15.0915434
1331;via Valentino Izzo 1;Campania;40.2821;14.9574
1332;via dei Monaci;Tuscany;43.2871932;11.6023613
1333;via Medici da Seregno 29;Lombardy;45.649176;9.2037271
1334;Località Versa, bivio per Volpara;Lombardy;44.9538;9.2975
1335;lungomare Lombardo 27;Liguria;44.3913616;8.9647022
1336;piazza Cavour 24;Lombardy;45.8135612;9.0814102
1337;via Mario Capuani 61;Abruzzo;42.6603438;13.7011141
1338;via Claude d'Avise 14;Aosta Valley;45.7363673;7.3159562
1339;via Pontida 3;Veneto;45.4432751;10.975654
1340;piazza della Scala 6;Lombardy;45.467265;9.1905257
1341;via Pellegrino Federici;Campania;40.8027203;14.772663
1342;lungomare C. Colombo 114;Apulia;41.2773;16.4101
1343;piazza della Repubblica 9;Campania;40.7469897;14.7703798
1344;calle Tron, sestiere San Marco 1131;Veneto;45.4371;12.3327
1345;via Gasparo Da Salò 33;Lombardy;45.6051556;10.5167476
1346;via Fiume 1;Piedmont;45.8211297;8.2508916
1347;via Statale 29;Lombardy;45.9948;9.2925
1348;via del Castello 40;Tuscany;43.421613;11.1185891
1349;via Ca' Masino 611/a - loc. Varignana;Emilia-Romagna;44.4021699;11.5095608
1350;via Aganor Pompili 9;Umbria;43.19043;12.13535
1351;Via di Villa Bianca 15;Tuscany;43.0759629;11.7903551
1352;via San Giovanni 59;Molise;41.5587334;14.6723284
1353;via Mario Ponzio 10/b;Piedmont;45.0674787;7.6232644
1354;via delle Oche 7;Campania;41.0716;14.8652
1355;piazza Mazzini 11;Tuscany;43.464435;10.4159135
1356;via Aminto Caretto 3;Lombardy;45.4829242;9.1995929
1357;via De Gasperi 31, località Malgolo;Trentino – Alto Adige/Südtirol;46.2126403;11.091691
1358;via Indipendenza 2;Lombardy;45.6911494;9.4419075
1359;via Molo di Baia 47;Campania;40.8174162;14.0716196
1360;via Pietro Comite 4;Campania;40.6349;14.6024
1361;via Paese 18;Trentino – Alto Adige/Südtirol;46.5354879;11.3303995
1362;via XX Settembre 20;Tuscany;42.8147279;10.4257709
1363;via Giorgio Washington 56;Lombardy;45.4570966;9.1547176
1364;via Giuseppe Mercalli 22;Lombardy;45.4554016;9.1894924
1365;via Giuseppe Gioachino Belli 21;Lazio;41.9066253;12.469121
1366;via Pignasecca 17;Campania;40.8452359;14.2482945
1367;via Nazionale 11;Umbria;43.1840152;12.1368831
1368;Località Larieto, strada per Passo Tre Croci;Veneto;46.522;12.1484
1369;piazza della Rinascita 23;Abruzzo;42.4729575;14.2095655
1370;via Fontebella, 25;Umbria;43.0723439;12.6094961
1371;via Cristoforo Baioni 38;Lombardy;45.7087729;9.6736404
1372;corso Lodi 19;Lombardy;45.4500152;9.2063476
1373;via Tunisia, angolo via Tadino;Lombardy;45.4643;9.1895
1374;vicolo Strentelle 3;Lombardy;45.4974;10.6051
1375;piaz de Ramon 8;Trentino – Alto Adige/Südtirol;46.3764345;11.660509
1376;piazza XXIV Maggio 15;Emilia-Romagna;44.6528316;10.7816527
1377;via Bara all'Olivella 2;Sicily;38.1213951;13.3623393
1378;viale Cossetti 3;Friuli – Venezia Giulia;45.958227;12.6611397
1379;via Santa Chiara 1;Veneto;45.4035412;11.8767667
1380;viale Ortigara 80;Emilia-Romagna;44.0781289;12.5701675
1381;via Aquileia 5;Friuli – Venezia Giulia;45.8120694;13.2633215
1382;viale Partigiani d'Italia 98/c;Piedmont;45.0714595;7.515192
1383;Via 20 Settembre 50;Tuscany;43.4210026;11.117392
1384;via Paltrinieri 62;Emilia-Romagna;44.7236976;11.1463306
1385;via Santa Chiara 16;Emilia-Romagna;44.0567846;12.5699258
1386;via Montezemolo 65;Calabria;38.2991134;16.3276519
1387;via Liguria 28;Lazio;42.0812335;11.8119857
1388;via San Valerio 4;Lombardy;45.6597706;9.2560829
1389;via Finilnuovo 9;Lombardy;45.9744;10.3219
1390;via Acqua Dolce 7;Sardinia;40.2841762;9.6392995
1391;via Paraggi a Mare 1;Liguria;44.3111797;9.2091254
1392;via Ciro Scianna 177;Sicily;38.0808297;13.5084212
1393;via Giuseppe Garibaldi 388;Abruzzo;42.0276996;13.4329653
1394;viale Cesare Battisti 17;Lombardy;45.5241701;9.5954771
1395;Località La Maina 10;Friuli – Venezia Giulia;46.5205;12.8089
1396;località Calabretto;Calabria;38.2709;15.9496
1397;piazza San Marco 121 (primo piano);Veneto;45.4342591;12.3385089
1398;contrada Santa Liberata, località Casadonna;Abruzzo;41.7673;14.0985
1399;SP Scorrano-Supersano km 2;Apulia;40.0522799;18.2693239
1400;via Giuseppe Giulietti 21/a;Lazio;41.8750482;12.4793572
1401;via della Murina 4/a;Tuscany;43.7195;10.9444
1402;strada della Valle 1;Piedmont;45.0865777;8.1354511
1403;via le Grazie 7b;Marche;43.4026039;13.5366688
1404;via Salomone 21, Ortigia;Sicily;37.0562645;15.2944306
1405;via Stabia 609;Campania;40.7149381;14.5331083
1406;vicolo Sammaritano 10;Sicily;37.5069;13.084
1407;Salita di San Matteo 29 r;Liguria;44.4063;8.9339
1408;via Roma 2;Campania;40.6200351;14.5760498
1409;via Belvedere 17;Trentino – Alto Adige/Südtirol;46.6730638;11.1760636
1410;via Sant'Antonio 19;Friuli – Venezia Giulia;45.9682692;12.6112537
1411;Centro Commerciale Lingotto - via Nizza 262;Piedmont;45.0705;7.6868
1412;piazza Sant'Agostino 19a;Tuscany;43.4705157;11.0416819
1413;via Vicenza 14;Trentino – Alto Adige/Südtirol;46.4940496;11.3414697
1414;via Sardegna 8;Lazio;41.4101812;13.0430879
1415;via Francesco Mattai 4;Piedmont;45.6189;8.3228
1416;via Senese 39 r;Tuscany;43.7593677;11.2414334
1417;viale Umbria 126;Lombardy;45.454951;9.2159935
1418;via Castel Maraldo 57;Emilia-Romagna;44.64783;10.92539
1419;via Lorenzo Valerio 5/b;Piedmont;45.0767273;7.6779263
1420;SS 163 Amalfitana km 47,300;Campania;40.6702;14.7266
1421;via Ascanio Sforza 105;Lombardy;45.4384169;9.1751083
1422;via Luigi Blanch 19;Apulia;41.5074642;15.3342517
1423;strada provinciale 101 136;Umbria;42.7723733;12.1353133
1424;via Fra' Gerardo Sasso 8;Campania;40.7041;14.6442
1425;corso Marion Crawford 40;Campania;40.6316291;14.3934869
1426;Via Codignole 52;Lombardy;45.5219633;10.2101297
1427;piazza Giacomo Puccini 1;Tuscany;43.8813653;10.2354934
1428;via Cassia nord 2/F;Tuscany;43.442;11.1605
1429;piazza Angelo Borroni 1;Lombardy;45.5711897;9.027502
1430;Castello di Postignano;Umbria;42.86667;12.91667
1431;Ponte dell'Umiltà, sestiere Dorsoduro 19;Veneto;45.4313;12.3254
1432;via Lampedusa 12;Abruzzo;42.7474713;13.9724157
1433;piazza del Quartiere Latino 13;Veneto;45.6647831;12.2492826
1434;via Umberto I 69;Piedmont;44.6360995;8.5865877
1435;via Mercato 2;Sardinia;40.3976579;8.6595123
1436;via Giuseppina Scarciglia 18;Apulia;40.0934115;18.42266
1437;Località Borgo La Chiaracia;Umbria;42.70697;11.97717
1438;salita del Fondaco 30;Liguria;44.4076271;8.9335445
1439;Galleria Principe di Napoli 13;Campania;40.8524502;14.2503079
1440;piazza del Duomo 21;Lombardy;45.4648345;9.1894155
1441;via Stalingrado 150;Emilia-Romagna;44.5284656;11.3667388
1442;via Ristori 9;Friuli – Venezia Giulia;46.0943235;13.4300662
1443;via Marghera 24;Veneto;45.3880527;12.1302217
1444;strada Col Alt 105;Trentino – Alto Adige/Südtirol;46.5468844;11.87709
1445;via Chianche di Scarano 7;Apulia;40.6463723;17.5184243
1446;via Don Primo Lucchinetti 63;Lombardy;46.3065957;9.3813247
1447;via Regina Margherita 3/b;Apulia;41.3611438;15.3082837
1448;via Europa 6;Veneto;45.3473466;11.8647974
1449;Perreres, loc. Varvoyes;Aosta Valley;45.9333;7.6333
1450;via Roma 9;Piedmont;44.7846185;7.374745
1451;via Tragara 57;Campania;40.5478458;14.2492527
1452;via Selva 52;Emilia-Romagna;44.5565625;11.6275567
1453;località Cordevigo;Veneto;45.6886;10.7512
1454;Regione Forte;Piedmont;45.3568;8.4646
1455;via del Popolo 2;Emilia-Romagna;43.8330581;11.9580511
1456;via Appia 1;Campania;41.0538381;14.6117571
1457;Strada degli Ortacci 34;Umbria;42.6061499;12.3683637
1458;via Stretta 7;Friuli – Venezia Giulia;46.0154975;13.3317085
1459;Gudon 45;Trentino – Alto Adige/Südtirol;46.6467225;11.5996025
1460;viale Giosuè Carducci 140;Emilia-Romagna;44.1991219;12.406613
1461;via Murri 168/d;Emilia-Romagna;44.4727606;11.3696766
1462;viale Africa 28/h;Sicily;37.5080924;15.09989
1463;via Marconi 13;Lombardy;45.5730527;9.4275187
1464;lungolago Conca d'Oro 11;Trentino – Alto Adige/Südtirol;45.8688359;10.8766856
1465;piazza Motta;Piedmont;45.8013778;8.3883155
1466;via Gioberti 11;Lazio;41.8081402;12.6822705
1467;via Guglielmo Marconi 129;Molise;41.560658;14.6559632
1468;via Roma 178/a;Emilia-Romagna;44.7240387;11.0988461
1469;via dei Conti 8 r;Tuscany;43.7743218;11.2532012
1470;largo Luigi Trafelli, 5;Lazio;41.48647;12.67046
1471;viale Giulio Douhet 7/9;Campania;41.0722764;14.3284486
1472;piazza De Cristoforis 30;Emilia-Romagna;45.0144813;9.447056
1473;via Giuseppe Brusa 5;Lombardy;45.8008386;8.8804631
1474;via Eugenio Ruspoli 72r;Liguria;44.3982335;8.9488895
1475;via Mondo d'Oro 4;Veneto;45.4421226;10.9962803
1476;via dei Giubbonari 21;Lazio;41.89422;12.4742602
1477;vicolo De' Facchini 4/a;Emilia-Romagna;44.4966171;11.3485884
1478;via Santa Croce 73;Veneto;45.4775963;11.5347871
1479;via Filippo Nicolai 44;Lazio;42.3277946;12.2380776
1480;via Luigi Serra 9/b;Emilia-Romagna;44.5091598;11.3455386
1481;SS 157, contrada Raviola;Sicily;38.0726;14.7009
1482;via Ghislandi 5;Veneto;45.3511976;11.7752833
1483;piazza Marina 30;Apulia;41.3224517;16.2843851
1484;via Eremo delle Carceri 1/a;Umbria;43.0691117;12.6219152
1485;via dei Gelsi 5;Lombardy;45.517822;10.178514
1486;via XXV Aprile 11;Emilia-Romagna;44.5494153;11.1907785
1487;Contrada Bosco 16;Abruzzo;42.3597737;14.0406105
1488;Località per Le Venezie 21;Emilia-Romagna;44.8675831;12.0450318
1489;strada Budellungo 96;Emilia-Romagna;44.7692065;10.3785406
1490;via Nazionale 41;Piedmont;44.9029442;8.1034073
1491;piazza Turi Ferro 36;Sicily;37.5066506;15.0884178
1492;via Broseta 113;Lombardy;45.6934587;9.6462727
1493;località San Felice;Tuscany;43.3031;11.4261
1494;via Alba 136;Piedmont;44.7199163;8.2797737
1495;via di Mezzo 1, località Torre del Colle;Umbria;42.9441381;12.5776204
1496;corso Garibaldi 40;Piedmont;45.9106666;8.5044843
1497;corso Vittorio Emanuele 217;Calabria;38.2842275;15.8004424
1498;via Battibecco 4/b;Emilia-Romagna;44.4934004;11.341442
1499;vicolo Colombina 5/b;Emilia-Romagna;44.4924068;11.3420062
1500;piazza Filippi Pepe 14;Abruzzo;42.7725121;13.6693662
1501;via De Amicis 4;Lombardy;45.4434588;9.0946533
1502;Località Ronco 123;Veneto;46.522;12.1484
1503;via XX Agosto 27;Veneto;46.3555271;11.9127174
1504;via della Piazza, località Montenero d'Orcia;Tuscany;42.8923;11.539
1505;via Italo Barbieri;Calabria;39.699;16.13
1506;via Moreno 30;Piedmont;44.5902;8.4206
1507;via Ruga 36;Piedmont;45.9226303;8.5512765
1508;via Cantalupa 17;Lombardy;45.6776782;9.7714653
1509;via IV Novembre conc. 25;Marche;43.3162;13.6798
1510;via Manzoni, 2;Emilia-Romagna;44.8899573;11.4162262
1511;piazza Don Verdelli 2;Lombardy;45.5315;9.7059
1512;piazza Aldo Moro 8;Abruzzo;42.0988;13.0886
1513;via Santa Caterina 2, località Villa a Sesta;Tuscany;43.385009;11.4802844
1514;via Villari 52;Apulia;41.1584427;16.4146732
1515;viale Dei Tigli 7;Campania;41.1538;15.0209
1516;discesa Annunziata 1;Sicily;38.0461;12.8515
1517;località Lacedel 34;Veneto;46.522;12.1484
1518;via Poliziano 18;Tuscany;43.0603733;11.6041994
1519;Riva Ca'di Dio 2181;Veneto;45.4330993;12.3489238
1520;via Goethe 3;Trentino – Alto Adige/Südtirol;46.4991281;11.3524787
1521;via Fossano 13;Piedmont;44.6485746;7.802299
1522;via del Teatro 8;Emilia-Romagna;44.6468854;10.9300431
1523;via Campiani 9;Lombardy;45.5807505;10.1945882
1524;piazza Paradiso 1;Lombardy;45.8895751;9.9446284
1525;corso Valparaiso 136;Liguria;44.3181714;9.313492
1526;piazza Lemine 1;Lombardy;45.7398564;9.615784
1527;borgo Pinti 99;Tuscany;43.7769843;11.2663673
1528;piazza Vittorio Emanuele II 4;Molise;41.5589103;14.6599153
1529;via Aquilini 5;Lombardy;45.6354147;10.1462355
1530;via Giacomo Leopardi 1;Lazio;42.8215503;11.8692216
1531;Contrada Patria;Sicily;37.0305;14.703
1532;corso Valparaiso 27;Liguria;44.3174262;9.3149515
1533;strada Padana Superiore 90;Lombardy;45.5468464;9.4521362
1534;piazza Duomo 6;Piedmont;45.5658868;8.0530082
1535;salita di Ripalta 1/5;Apulia;40.6393157;17.9470021
1536;via Desman 418;Veneto;45.5360427;11.9372336
1537;via Provinciale Nord 13;Emilia-Romagna;44.7789826;10.6758649
1538;Via Emilia Est 6, località San Nicolò;Emilia-Romagna;45.0564505;9.5833019
1539;via Tourneuve 4;Aosta Valley;45.7386031;7.3154035
1540;via Case Sparse 127, località Tiboldi;Piedmont;45.5936688;8.0751098
1541;via Henry Dunant 1;Lombardy;45.813683;9.0320248
1542;SP 55 Saturnia-Semproniano, località Fibbianello;Tuscany;42.7292;11.5413
1543;via Marco Polo 2;Veneto;45.465292;12.4562301
1544;via del Popolo 51;Tuscany;43.6049862;10.7722161
1545;via Michelangelo 17;Liguria;44.0362703;8.2105735
1546;via del Colle 38, località Brufa;Umbria;43.0629256;12.4472548
1547;località Martin 13;Liguria;43.993;7.958
1548;Piazza dei Caprettari, 56/60;Lazio;41.8980103;12.4756545
1549;via Quarto dei Mille 16;Lombardy;45.5484057;10.2199434
1550;via Gennari 5;Veneto;45.2777434;11.2854342
1551;SS 491 3, Contrada Camerale di Tossiccia;Abruzzo;42.5966;13.663
1552;viale Giovanni Maria Orecchioni snc, loc. Liscia di Vacca;Sardinia;41.1371;9.52322
1553;Via Jacopo Barozzi 6;Emilia-Romagna;44.4770177;11.0089866
1554;via Alcide De Gasperi 9/13;Veneto;45.6055931;10.7985097
1555;via IV Novembre 15;Tuscany;42.845;10.8943
1556;via Capitello 18;Veneto;45.6808313;11.9544931
1557;viale dei Mille 1/c;Veneto;45.6653954;12.2544888
1558;via San Piero a Strada 23;Tuscany;43.8232725;11.4594063
1559;via Dante Alighieri 30/a;Tuscany;43.0592077;11.6048922
1560;piazza della Mostra 1;Trentino – Alto Adige/Südtirol;46.4983453;11.353495
1561;via Marie 3;Veneto;45.6287158;12.2554645
1562;via rio Bianco 4;Trentino – Alto Adige/Südtirol;46.719306;11.6534742
1563;via Loggia dei Pisani 2;Campania;40.8432986;14.2541143
1564;via Cappuccini 54;Lombardy;45.5930317;9.9372454
1565;viale Cavagnet 31;Aosta Valley;45.6172;7.3584
1566;piazza Galileo Galilei 1;Sardinia;39.2203314;9.1222796
1567;via Verdi 5;Emilia-Romagna;43.8587637;11.9745047
1568;via della Quercia 8;Veneto;45.6692116;12.2202465
1569;via Alpe di Grual 16;Trentino – Alto Adige/Südtirol;46.1598;10.7638
1570;via Tavolara, località Lu Fraili di Sotto;Sardinia;40.77354;9.66929
1571;via Giulio De Petra 67;Apulia;41.4487034;15.5481096
1572;via per Volano 52, località Porticino;Emilia-Romagna;44.8081577;12.2528453
1573;piazza Vittorio Veneto 3;Lombardy;45.9510307;9.442191
1574;Località Pontarola 12;Veneto;45.5564;10.9162
1575;via Mazzini 8;Emilia-Romagna;44.9284909;10.1244203
1576;via Pasquale Sottocorno 1;Lombardy;45.4654403;9.2075164
1577;via Santa Brigida 14/16;Campania;40.8391155;14.2495528
1578;via Majani 1/b;Emilia-Romagna;44.4970552;11.3377597
1579;via Stella 22;Emilia-Romagna;44.6447968;10.9215627
1580;località Pignano 6;Tuscany;43.4818;10.8386
1581;via Cavour 11/13;Lombardy;44.986519;9.2989437
1582;Stradello Bonaghino 56;Emilia-Romagna;44.6103154;10.9798566
1583;via San Martino della Battaglia 16;Liguria;44.1208;9.8224
1584;via Maria Vittoria 49/b;Piedmont;45.0636292;7.6950841
1585;via Faro 44, località Capo Miseno;Campania;40.784514;14.0878352
1586;via Tavernelle 86;Campania;40.4266913;15.0020234
1587;via Bricconi 3;Lombardy;45.9207601;9.9494205
1588;via Vittorio Emanuele 69;Umbria;43.1266422;12.0497475
1589;via Brescia 1;Lombardy;45.3784711;9.7536145
1590;viale Monza 4;Lombardy;45.4874678;9.2173007
1591;via Gambara 6;Lombardy;45.2679326;10.2145604
1592;salizzada dei Greci, sestiere Castello 3303;Veneto;45.6206;12.315
1593;viale Regina Margherita 84;Abruzzo;42.475126;14.2058038
1594;scalinata Camillo Berneri 2;Tuscany;43.4645197;11.8797481
1595;piazza Michele Ferrero 5;Piedmont;44.6969159;8.0345383
1596;via Mancini 3;Umbria;43.3062145;12.3272398
1597;piazza della Vittoria 13;Tuscany;43.5627268;11.8598115
1598;via Croce 11;Campania;41.2010785;13.8494411
1599;via Sottile 23;Piedmont;45.4490341;8.6099014
1600;via Torquato Tasso 61;Campania;40.7073054;14.5003961
1601;via Cesare Battisti 105;Veneto;45.4062303;11.881028
1602;via Sidney Sonnino 68;Sardinia;39.212988;9.1191802
1603;località Farina;Sardinia;41.14063;9.53267
1604;via Ripalta 3;Liguria;43.9075147;7.9487769
1605;via Plan de Gralba 37;Trentino – Alto Adige/Südtirol;46.5547;11.7604
1606;strada Prè de Vì 31;Trentino – Alto Adige/Südtirol;46.561501;11.9556802
1607;Molo Umberto I 9;Liguria;44.302472;9.210292
1608;Laguna di Nora;Sardinia;39.00727;9.00223
1609;Strada Lech de Boà s.n.;Trentino – Alto Adige/Südtirol;46.554;11.8561
1610;Località Gariga 8;Emilia-Romagna;44.9548;9.6831
1611;via Roma 87;Aosta Valley;45.7896275;6.9733905
1612;Contrada Lamacavallo;Apulia;40.7390946;17.6150333
1613;via Garibaldi 4;Sardinia;41.2425656;9.1895948
1614;Piazza della Chiesa 7, loc. San Pietro all'Olmo;Lombardy;45.4870814;9.0123306
1615;via Umbria 65;Tuscany;43.1320662;11.828624
1616;corso Umberto I 36;Abruzzo;42.2983569;14.3268462
1617;piazza Emile Chanoux 9;Aosta Valley;45.737587;7.3205464
1618;via Silvio Pellico 3;Lombardy;45.4653796;9.1891515
1619;Località Casette 1;Veneto;45.4236547;11.206137
1620;corso Roma 31;Sardinia;39.7727523;8.5824885
1621;via Trovano 3;Lazio;41.8103073;12.9670242
1622;corso Venezia 52;Lombardy;45.4732302;9.2042765
1623;via Amilcare Bietti 28;Lombardy;45.4943856;9.6395202
1624;Contrada Dattilo;Calabria;39.2658;17.0541
1625;calle Tron, sestiere Santa Croce 1961;Veneto;45.4371;12.3327
1626;contrada Torre Garga SS 107;Calabria;39.2566;16.6036
1627;via Castello 13;Apulia;39.9295002;18.162178
1628;località Chiama;Liguria;44.2095;9.554
1629;via Porredo 32;Tuscany;44.1144122;10.0004599
1630;via San Giovanni 1, località Vighizzolo;Lombardy;45.438327;10.364823
1631;via Diego Taiani 3;Campania;40.6709155;14.7280866
1632;corso Serpente Aureo 54/b;Marche;42.9354338;13.692127
1633;Via Musco 37;Apulia;40.8364624;17.3617068
1634;contrada Belludia sp 51;Sicily;36.9615;14.9736
1635;via Nino Bixio 21;Lombardy;45.4723474;9.2097895
1636;via San Tommaso 10;Piedmont;45.0710912;7.6819056
1637;viale dei Castani 17;Lazio;41.7252215;12.6803
1638;via Piave 61;Lazio;41.9103562;12.4984329
1639;via Gaetano Filangieri 16/c;Campania;40.8356815;14.2415838
1640;fondamenta dei Tolentini, sestiere Santa Croce 231;Veneto;45.4371;12.3327
1641;via Anconetta 8;Veneto;46.1248338;12.2120777
1642;via Pietri 1277;Tuscany;42.7438937;10.2335022
1643;via Bainsizza 3;Marche;43.3035869;13.7349707
1644;rio Terà delle Carampane, sestiere San Polo 1911;Veneto;45.4371;12.3327
1645;via Vincenzo Cavallaro 12;Sicily;38.0026;14.0529
1646;Baia di Portonovo;Marche;43.5437;13.3857
1647;via Prenestina 27;Lazio;41.7908498;13.1749704
1648;Via Prefettura 21;Sicily;37.5053248;15.0860459
1649;via Paese 42;Trentino – Alto Adige/Südtirol;46.722;11.8918
1650;via Alba-Monforte 114;Piedmont;44.618673;7.9725062
1651;Lungomare 33;Liguria;44.0970415;8.2339349
1652;via Albertano da Brescia 41;Lombardy;45.5501218;10.179642
1653;rue Grand Paradis 22;Aosta Valley;45.6066307;7.355581
1654;Piazza Rivarola 21;Lazio;41.9655415;12.7994619
1655;via Crosette 34, località Costorio;Lombardy;45.6148727;10.2035918
1656;località Forte Cappellini;Sardinia;41.13938;9.48465
1657;via Giovanni Amendola 16/b;Sicily;38.0381213;14.021145
1658;via Fiorenzuola 37;Umbria;43.01825;12.78086
1659;fondamenta del Forner, sestiere San Polo 2908;Veneto;45.4371;12.3327
1660;via Guido Rey 26;Aosta Valley;45.933401;7.6294068
1661;piazza Martiri di Via Fani 85;Lombardy;45.533843;9.2299553
1662;via del Vantaggio 14;Lazio;41.9086556;12.4755908
1663;via Angelo Fumagalli 3;Lombardy;45.4501099;9.1700981
1664;piazza Principe Tomaso 10;Aosta Valley;45.7569869;7.0357563
1665;piazza Belvedere Puccini 10/12;Tuscany;43.8714;10.2558
1666;via Monsignor Oscar Romero 29;Lombardy;45.4157472;10.4015803
1667;piazza San Nicolò 2;Emilia-Romagna;43.7912028;12.1552321
1668;corso Torino 9;Piedmont;45.3032901;7.8894377
1669;vicolo della Chiesa 8, loc. Perno;Piedmont;44.5827;7.9679
1670;via Giuseppe Garibaldi 8;Piedmont;45.8834931;8.5415103
1671;via Brancuti;Marche;43.5461155;12.6477893
1672;piazza Libertà 36;Lombardy;45.7350635;8.9789184
1673;vicolo del Duomo 3;Trentino – Alto Adige/Südtirol;46.7158027;11.6564214
1674;via dell'Ospedale 22;Piedmont;44.6511325;7.8571463
1675;piazza Vittorio Emanuele II 28;Tuscany;43.709933;10.6192526
1676;SS 106, loc. Praialonga,;Calabria;38.9584;17.0924
1677;via San Martino 26;Tuscany;43.4699576;11.0419132
1678;Piazza Angelo Gnemmi;Piedmont;45.7716372;8.5128924
1679;via Marconi 16;Emilia-Romagna;44.3903023;11.0739573
1680;via Italia 14;Umbria;42.7104177;12.2858672
1681;vico I Maglietta 7;Basilicata;40.5668;15.7699
1682;via Case Secchia 2;Emilia-Romagna;44.6250508;10.7490113
1683;via Poscolle 21/a;Friuli – Venezia Giulia;46.3663943;13.0384972
1684;Località Valle Prati 1;Piedmont;44.7097;8.5517
1685;località Runate 15;Lombardy;45.1516;10.3828
1686;piazza Matteotti 7;Tuscany;42.8709075;11.8752492
1687;via Muratori 2;Trentino – Alto Adige/Südtirol;46.2921054;11.459526
1688;corso Vittorio Emanuele 71;Apulia;40.7070772;17.6592271
1689;via Corsica 224;Lombardy;45.5218689;10.1945588
1690;via Borgo Castellazzo 40;Emilia-Romagna;44.7834;9.9678
1691;piazza Vieira de Mello 4;Emilia-Romagna;44.5114528;11.357347
1692;via Collegio 33;Veneto;45.8030884;11.9136998
1693;via Santa Cristina 5;Veneto;45.54287;10.7257297
1694;piazza della Dogana 3;Trentino – Alto Adige/Südtirol;46.5003634;11.3604916
1695;via des Mines 22;Aosta Valley;45.6077241;7.3593112
1696;via Umberto I 14;Umbria;42.9948702;12.5826558
1697;via Borea 52;Liguria;44.0709;9.966
1698;via della Stelletta 4;Lazio;41.901672;12.4753765
1699;piazza Sant'Agostino 16;Tuscany;43.4627399;11.8815277
1700;via Trento 52/d;Lombardy;45.5549737;10.2253751
1701;via Soghe 62;Veneto;45.4422072;11.5329753
1702;via Torino 16;Piedmont;44.7265057;8.0804442
1703;piazza Calcalusso 11/a;Veneto;45.40912;11.54342
1704;strada Baldissero 121;Piedmont;45.0262492;7.8269685
1705;via Vignola 14;Piedmont;45.772261;8.5093667
1706;via Diaz 54;Lombardy;45.5158255;9.3317538
1707;contrada Cocozzello 197/d;Calabria;39.4864;16.3955
1708;via Pontina al km 46,5;Lazio;41.58808;12.65729
1709;via Duomo 146/148;Campania;40.8532725;14.2584634
1710;via Santa Maria la Nova 35;Campania;40.9334796;14.3515183
1711;via Antonio Gramsci 17;Lombardy;45.6109347;9.5273448
1712;strada Bolla 2;Piedmont;44.8793004;8.658768
1713;piazza del Vescovado 8;Umbria;43.0701012;12.614427
1714;viale delle Regioni 4;Lazio;41.7014199;12.6966611
1715;Via Dulzago;Piedmont;45.5495598;8.6135057
1716;corso Inghilterra 3;Piedmont;45.1389381;7.0489058
1717;via Marconi 93;Marche;43.6114073;13.5039682
1718;via del Castello 25;Emilia-Romagna;44.3620582;10.391928
1719;via Subida 52;Friuli – Venezia Giulia;45.9640001;13.4954994
1720;via XXI Aprile 26;Tuscany;43.2049553;11.8070559
1721;via Mameli 29;Piedmont;45.136257;8.4536916
1722;via Roma 57;Piedmont;44.913752;8.0327398
1723;vocabolo Cannitello;Umbria;42.67324;12.21762
1724;piazza della Chiesa 14, loc. San Pietro all'Olmo;Lombardy;45.487057;9.0118321
